target	acc	tlen	query	qlen	evalue
FecR	PF04773.13	96	DDH.contig39_2	272	2.7e-20
DUF4974	PF16344.5	70	DDH.contig39_2	272	0.039
TonB_dep_Rec	PF00593.24	470	DDH.contig39_3	203	9.2e-26
RdgC	PF04381.12	298	DDH.contig39_4	307	1.3e-113
Antirestrict	PF03230.13	92	DDH.contig40_1	143	2.2e-26
SPRY	PF00622.28	120	DDH.contig40_4	473	2.7e-08
Plug	PF07715.15	108	DDH.contig41_1	325	4.6e-25
RNA_pol_Rpb1_5	PF04998.17	267	DDH.contig41_2	1176	5.3e-78
RNA_pol_Rpb1_2	PF00623.20	166	DDH.contig41_2	1176	7.6e-38
RNA_pol_Rpb1_2	PF00623.20	166	DDH.contig41_2	1176	7.6e-38
RNA_pol_Rpb1_3	PF04983.18	157	DDH.contig41_2	1176	2.3e-23
RNA_pol_Rpb1_1	PF04997.12	312	DDH.contig41_2	1176	1.1e-22
RNA_pol_Rpb1_4	PF05000.17	108	DDH.contig41_2	1176	2.7e-18
Laminin_G_3	PF13385.6	152	DDH.contig42_1	218	1.4e-27
Pentaxin	PF00354.17	194	DDH.contig42_1	218	0.013
PNP_UDP_1	PF01048.20	234	DDH.contig42_2	293	5.8e-31
DAP_epimerase	PF01678.19	121	DDH.contig42_3	259	3.4e-42
DAP_epimerase	PF01678.19	121	DDH.contig42_3	259	3.4e-42
CorA	PF01544.18	292	DDH.contig42_4	314	8.8e-57
NUDIX	PF00293.28	131	DDH.contig42_5	153	3.4e-14
Vut_1	PF02592.15	150	DDH.contig42_6	51	0.0068
Cyclin_N	PF00134.23	127	DDH.contig42_6	51	0.075
FA_desaturase	PF00487.24	254	DDH.contig43_1	240	3.6e-14
TctC	PF03401.14	274	DDH.contig43_2	322	6.8e-83
TctC	PF03401.14	274	DDH.contig43_3	328	1.3e-68
Phosphonate-bd	PF12974.7	243	DDH.contig43_3	328	0.0024
FAD_binding_3	PF01494.19	349	DDH.contig43_4	414	7.3e-24
DAO	PF01266.24	352	DDH.contig43_4	414	2.7e-05
NAD_binding_8	PF13450.6	68	DDH.contig43_4	414	8.3e-05
Trp_halogenase	PF04820.14	454	DDH.contig43_4	414	0.00017
FAD_binding_2	PF00890.24	417	DDH.contig43_4	414	0.00018
Pyr_redox_3	PF13738.6	305	DDH.contig43_4	414	0.002
MaoC_dehydratas	PF01575.19	123	DDH.contig43_5	111	1.1e-08
FliP	PF00813.20	191	DDH.contig44_1	205	4.6e-60
FliMN_C	PF01052.20	73	DDH.contig44_2	338	3.1e-17
FliMN_C	PF01052.20	73	DDH.contig44_2	338	3.1e-17
Flg_hook	PF02120.16	85	DDH.contig44_3	153	0.00052
YscO	PF07321.12	149	DDH.contig44_4	143	8.1e-10
ATP-synt_ab	PF00006.25	213	DDH.contig44_5	453	6.4e-67
T3SS_ATPase_C	PF18269.1	72	DDH.contig44_5	453	1.8e-21
ATP-synt_ab_N	PF02874.23	69	DDH.contig44_5	453	2.6e-05
ATPase_2	PF01637.18	233	DDH.contig44_5	453	0.0044
ABC_tran	PF00005.27	137	DDH.contig44_5	453	0.0076
AAA_16	PF13191.6	170	DDH.contig44_5	453	0.013
Yop-YscD_ppl	PF16693.5	254	DDH.contig44_6	248	0.0042
PrgH	PF09480.10	379	DDH.contig44_6	248	0.051
GFO_IDH_MocA	PF01408.22	120	DDH.contig45_1	317	1.2e-20
GFO_IDH_MocA_C	PF02894.17	116	DDH.contig45_1	317	1.1e-15
UDPG_MGDP_dh_N	PF03721.14	187	DDH.contig45_2	438	9e-46
UDPG_MGDP_dh	PF00984.19	94	DDH.contig45_2	438	4.2e-28
UDPG_MGDP_dh_C	PF03720.15	105	DDH.contig45_2	438	4.2e-23
NAD_binding_2	PF03446.15	158	DDH.contig45_2	438	2.7e-06
2-Hacid_dh_C	PF02826.19	178	DDH.contig45_2	438	0.0015
Wzz	PF02706.15	92	DDH.contig45_3	435	7.4e-11
GNVR	PF13807.6	82	DDH.contig45_3	435	4.7e-05
Terminase_6	PF03237.15	215	DDH.contig46_2	586	9.3e-61
Terminase_6C	PF17289.2	155	DDH.contig46_2	586	2.7e-41
Terminase_5	PF06056.12	58	DDH.contig46_2	586	8.6e-24
Phage_terminase	PF10668.9	60	DDH.contig46_2	586	0.004
Phage_GPO	PF05929.11	272	DDH.contig46_3	293	4.1e-102
Collagen_mid	PF15984.5	199	DDH.contig46_3	293	0.0089
Phage_cap_P2	PF05125.12	326	DDH.contig46_4	336	2.1e-143
Phage_term_smal	PF05944.12	130	DDH.contig46_5	81	4.6e-13
DUF1343	PF07075.11	353	DDH.contig47_1	239	2.2e-54
ThiF	PF00899.21	244	DDH.contig47_2	247	1.2e-38
UDPG_MGDP_dh_N	PF03721.14	187	DDH.contig47_2	247	1.4e-05
Sacchrp_dh_NADP	PF03435.18	130	DDH.contig47_2	247	0.0019
3HCDH_N	PF02737.18	180	DDH.contig47_2	247	0.0069
Spermine_synth	PF01564.17	188	DDH.contig47_2	247	0.015
PSII_BNR	PF14870.6	303	DDH.contig47_3	350	2.5e-08
PSII_BNR	PF14870.6	303	DDH.contig47_3	350	2.5e-08
Sortilin-Vps10	PF15902.5	446	DDH.contig47_3	350	1.1e-07
Sortilin-Vps10	PF15902.5	446	DDH.contig47_3	350	1.1e-07
DUF3106	PF11304.8	104	DDH.contig47_5	135	2.1e-09
LTXXQ	PF07813.12	104	DDH.contig47_5	135	4e-07
Metal_resist	PF13801.6	126	DDH.contig47_5	135	7.9e-07
DMT_6	PF04342.12	105	DDH.contig47_6	97	9.9e-40
Pro-kuma_activ	PF09286.11	142	DDH.contig47_7	97	0.055
CcmF_C	PF16327.5	323	DDH.contig48_1	395	2.1e-07
CcmF_C	PF16327.5	323	DDH.contig48_1	395	2.1e-07
ResB	PF05140.14	495	DDH.contig48_1	395	5.4e-05
DUF4294	PF14127.6	155	DDH.contig48_2	206	2.5e-51
Leu_Phe_trans	PF03588.14	169	DDH.contig48_3	215	2e-68
ClpS	PF02617.17	80	DDH.contig48_4	102	1.4e-19
HrpA_pilin	PF09589.10	96	DDH.contig48_4	102	0.035
Exo_endo_phos	PF03372.23	233	DDH.contig48_5	238	1.7e-07
Exo_endo_phos_2	PF14529.6	119	DDH.contig48_5	238	0.0036
Semialdhyde_dh	PF01118.24	121	DDH.contig49_2	311	1.6e-12
LysR_substrate	PF03466.20	209	DDH.contig49_3	295	9.6e-35
HTH_1	PF00126.27	60	DDH.contig49_3	295	8.4e-18
Abhydrolase_6	PF12697.7	220	DDH.contig49_4	265	1.3e-20
Abhydrolase_1	PF00561.20	257	DDH.contig49_4	265	7.2e-17
Hydrolase_4	PF12146.8	239	DDH.contig49_4	265	1.1e-09
DUF915	PF06028.11	255	DDH.contig49_4	265	2.2e-06
Chlorophyllase	PF07224.11	307	DDH.contig49_4	265	4.2e-06
Esterase	PF00756.20	251	DDH.contig49_4	265	0.00049
Thioesterase	PF00975.20	231	DDH.contig49_4	265	0.0014
Chlorophyllase2	PF12740.7	254	DDH.contig49_4	265	0.002
UPF0227	PF05728.12	187	DDH.contig49_4	265	0.004
Palm_thioest	PF02089.15	242	DDH.contig49_4	265	0.0042
OsmC	PF02566.19	100	DDH.contig49_5	187	4.1e-11
UCH	PF00443.29	257	DDH.contig50_3	241	0.065
DUF4795	PF16043.5	204	DDH.contig51_1	180	0.0017
DUF1464	PF07318.12	327	DDH.contig51_1	180	0.0071
Peptidase_M24	PF00557.24	209	DDH.contig51_2	458	1e-51
AMP_N	PF05195.16	123	DDH.contig51_2	458	6e-26
CDP-OH_P_transf	PF01066.21	66	DDH.contig51_3	255	4.4e-14
PurS	PF02700.14	77	DDH.contig51_4	83	4.3e-26
TP_methylase	PF00590.20	213	DDH.contig51_5	200	3.1e-27
MobC	PF05713.11	45	DDH.contig52_3	110	6.9e-06
Lipoprotein_7	PF01540.16	353	DDH.contig52_3	110	0.0098
Relaxase	PF03432.14	242	DDH.contig52_4	463	6.1e-06
RusA	PF05866.11	124	DDH.contig52_4	463	0.019
DUF2721	PF11026.8	129	DDH.contig52_6	80	0.07
Laminin_G_3	PF13385.6	152	DDH.contig53_1	1161	6.3e-61
Laminin_G_3	PF13385.6	152	DDH.contig53_1	1161	6.3e-61
Laminin_G_3	PF13385.6	152	DDH.contig53_1	1161	6.3e-61
Ig_2	PF13895.6	79	DDH.contig53_1	1161	1.1e-07
HYR	PF02494.16	81	DDH.contig53_1	1161	9.4e-07
GTP_EFTU	PF00009.27	194	DDH.contig54_1	706	4.6e-63
EFG_IV	PF03764.18	121	DDH.contig54_1	706	5.5e-40
EFG_II	PF14492.6	75	DDH.contig54_1	706	4.2e-33
EFG_C	PF00679.24	89	DDH.contig54_1	706	4.4e-28
GTP_EFTU_D2	PF03144.25	74	DDH.contig54_1	706	6.8e-16
RF3_C	PF16658.5	131	DDH.contig54_1	706	2.1e-08
Ribosomal_S7	PF00177.21	149	DDH.contig54_2	159	6.8e-57
Ribosom_S12_S23	PF00164.25	114	DDH.contig54_3	138	2.3e-43
